(PDH-CSV 4.0) (ora solare Europa occidentale)(-60),Disco fisico/% Tempo disco,Disco fisico/% Tempo inattivit�,Disco fisico/% Tempo lettura disco,Disco fisico/% Tempo scrittura disco,Disco fisico/Letture sec,Disco fisico/Scritture sec,Disco fisico/Suddivisione sec,Disco fisico/Trasferimenti sec,% Byte vincolati in uso,Errore di richiesta sec,Errori sec,Errori di sec,Errori in sec,Input sec,Letture sec,MByte disponibili,Output sec,sec,Scritture in sec,Scritture sec,Processore/% Tempo di interrupt,Processore/% Tempo DPC,Processore/% Tempo inattivit�,Processore/% Tempo privilegiato,Processore/% Tempo processore,Processore/% Tempo utente,Processore/sec
11/29/2023 18:08:52.354,0.2622983472653605,99.71011154258473,0.0,0.2622983472653605,0.0,14.169267486318306,0.0,14.169267486318306,69.13411781870158,3872.2583859038455,2341.9774973814688,7015.8115867970355,1418.9509297013046,0.0,0.0,5645,0.0,0.0,0.0,0.0,0.395360408212177,0.1976852646545386,0.0,2.866325005424908,100.0,97.15858301404643,45945.874005456586
11/29/2023 18:08:53.365,0.1643478123231675,99.78322075414208,0.0819216417172184,0.082426170605949,0.9893072702311604,5.9358436213869625,0.0,6.925150891618123,69.16364877698096,5482.740891621092,2288.267716044674,8354.69989710215,1348.4258093250717,0.0,0.0,5639,0.0,0.0,0.0,0.0,0.0,0.0966024431069482,0.0,1.7389527958814612,100.0,98.34757885489748,46432.14742102929
11/29/2023 18:08:54.363,0.4761122721555382,99.49775546069692,0.0125751515606364,0.4635371205949018,1.0019955743859468,11.021951318245415,0.0,12.023946892631365,69.16537023362828,4083.1319656227342,2315.611772405924,9324.570815235624,2831.6394932146864,0.0,0.0,5639,0.0,0.0,118.23547777754175,0.0,0.0,0.0978557212280281,0.0,2.4463028503309467,100.0,97.46055084775058,46583.77624877707
11/29/2023 18:08:55.359,0.1396988512846792,99.83312242294072,0.0,0.1396988512846792,0.0,3.0120633135708514,0.0,3.0120633135708514,69.1614126714788,3666.6850737202494,2317.280709240508,6765.094202280132,1383.5410820335444,0.0,0.0,5635,0.0,0.0,0.0,0.0,0.0980522482137543,0.2941467044765881,0.0,1.6668179384810995,100.0,97.85238869573843,46413.887619917776
11/29/2023 18:08:56.371,0.348893418534948,99.62281605644905,0.2083103590159521,0.1405830595189958,5.928908239967028,2.964454119983514,0.0,8.893362359950542,69.16670125656917,3780.667154352308,2290.5348833739286,6943.739700374716,1463.452183898528,29.644541199835135,7.905210986622704,5635,0.0,29.644541199835135,0.0,0.0,0.1929941474285167,0.1929941474285167,0.0,1.3509787948532783,100.0,99.48976264417497,46442.126395035055
11/29/2023 18:08:57.363,0.0948563561268486,99.88184789052467,0.0,0.0948563561268486,0.0,11.088412347007631,0.0,11.088412347007631,69.16599137921958,3763.0039355799527,2331.590705329877,6934.289866824136,1441.493605110992,0.0,0.0,5635,0.0,0.0,0.0,0.0,0.1968798609472349,0.0,0.0,1.9688288506060776,100.0,97.0630113334697,47469.493257539674
11/29/2023 18:08:58.351,0.1385930753259892,99.83841098023956,0.0,0.1385930753259892,0.0,3.0363668696342967,0.0,3.0363668696342967,69.16785481599342,3778.2525081149433,2336.9903673285303,6886.480060330585,1376.4863142342147,0.0,0.0,5636,0.0,0.0,1.012122289878099,0.0,0.0,0.0,0.0,1.0872668763359687,100.0,99.33653866299434,46295.48566131412
11/29/2023 18:08:59.359,0.3628173163423347,99.6065775370724,0.0,0.3628173163423347,0.0,11.904907172974433,0.0,11.904907172974433,69.17049912018015,3735.164625520728,2289.7104796020826,6804.646524952636,1373.0326272830512,0.0,0.0,5638,0.0,0.0,0.0,0.0,0.0968848821885388,0.0,0.0,1.9376182787229048,100.0,97.65621124753521,46631.52139654085
11/29/2023 18:09:00.369,0.0695425508037342,99.90121076709573,0.0,0.0695425508037342,0.0,1.980169003464108,0.0,1.980169003464108,69.17564574842704,5195.963465089819,2290.0654525062405,8911.750600090214,2016.8021300281937,0.0,0.0,5633,0.0,0.0,0.0,0.0,0.0966803827731299,0.096690283477971,0.0,1.1602437989162888,100.0,99.39378974328561,46067.64178109073
11/29/2023 18:09:01.365,0.7463556464926646,99.22149574944649,0.5760644305414951,0.1702912159511694,51.20622796249616,6.024262113234841,0.0,57.230490075731,69.29020247638464,11208.139661673424,2341.429874677275,13702.184176552648,1417.709683981266,286.152450378655,50.20218427695701,5612,0.0,286.152450378655,0.0,0.0,0.4902411115184071,0.0,0.0,2.353163359386554,100.0,97.65628443462383,47069.5679780749
